id,date,name,status,type
796186cb-d1b5-4b89-b74a-e4de45632323,2022-04-08,Día Internacional del Pueblo Gitano,No Oficial,Internacional
819e5590-d235-4783-8046-b43b26d417fc,2022-04-08,Día Internacional de Oposición a los Alimentos Transgénicos,No Oficial,Internacional
2e089808-897a-466c-b54c-c01b1ca2829d,2022-04-09,Día del Pago Igualitario (Argentina),Nacional,Nacional
882bf7a7-c411-46f6-a24a-0ef16f3f29c6,2022-04-09,Día de la Memoria y Solidaridad con las Víctimas del Conflicto Armado (Colombia),Nacional,Nacional
4f6ff228-04e3-47d1-9259-4ece9a74e636,2022-04-09,Día Nacional de Winston Churchill (Estados Unidos),Nacional,Nacional
c1f6714e-0f00-4e6b-9fd8-623d696ddcfd,2022-04-10,Día Internacional de la Homeopatía,No Oficial,Internacional
09eaed56-a94e-4bb4-bba8-d662d1ec382d,2022-04-10,Día Mundial del Síndrome de West,No Oficial,Internacional
798d3400-cbcb-432b-ab6b-688cb103ce7c,2022-04-10,Domingo de Ramos,Popular,Religioso
cb31fec7-24e0-414d-8a66-840508aea838,2022-04-11,Día Mundial del Parkinson,Oficial,Internacional
58bbabfb-aa04-4323-9b7b-68c3a603941b,2022-04-12,Día Internacional de los Vuelos Espaciales Tripulados,Oficial,Internacional
a10c2082-e810-4822-91b9-1c58fe04ee19,2022-04-12,Día Internacional de los Niños de la Calle,No Oficial,Internacional
117778e6-c6da-456a-9d93-8e1f9bfbdb47,2022-04-13,Día Internacional del Beso,No Oficial,Internacional
d9190dc0-cb0e-4b43-90df-02859c88b1c3,2022-04-13,Día de Concienciación de la Sarcoidosis,No Oficial,Internacional
507fa432-d459-4ce9-b8ce-0b392ab39bd2,2022-04-13,Día Mundial del Scrabble,Alternativo,Alternativo
2293589b-770f-48e6-90b6-4994ddc6e495,2022-04-13,Día Internacional del Rosa,Alternativo,Alternativo
d6da3c4e-46d3-4408-aa1d-abfaa22942bc,2022-04-14,Día de las Américas,No Oficial,Internacional
65460b69-f2f9-403a-b564-1381f6413e85,2022-04-14,Día Mundial de la Enfermedad de Chagas,Oficial,Internacional
b8151968-51a6-4767-8613-2f4e79f2a2f6,2022-04-14,Día Internacional del Portero,Alternativo,Alternativo
c1acf750-4605-48e9-a581-e6571de54c81,2022-04-15,Día Mundial del Arte,Oficial,Internacional
2a84b0ba-948e-480e-85df-38d19810acc0,2022-04-15,Día del Niño (España),No Oficial,Internacional
a964ae62-915d-450a-acd8-b47223685270,2022-04-15,Día Internacional de la Enfermedad de Pompe,No Oficial,Internacional
52b86e94-f192-4446-af5b-debbe6f3972d,2022-04-15,Pésaj,Religioso,Religioso
a2f8f8e4-e205-48cd-9380-90fb99e0b8f4,2022-04-16,Día Mundial de la Voz,No Oficial,Internacional
71f997b4-99e3-46d9-8d21-e0239e1fad9f,2022-04-16,Día Internacional contra la Esclavitud Infantil,No Oficial,Internacional
52598d2b-a9d2-4d29-a624-2a143eab7871,2022-04-16,Día Mundial del Circo,No Oficial,Internacional
015d8a91-7730-4a90-8580-7029064587f9,2022-04-16,Día Mundial del Emprendimiento,No Oficial,Internacional
7c410346-55f3-4c2a-9a44-6855698e28d7,2022-04-16,Día Internacional del Síndrome de Wolf-Hirschhorn,No Oficial,Internacional
78a316e1-21fb-42ae-94de-2891b71086bb,2022-04-16,Día del Hardware Libre,No Oficial,Internacional
197c8c80-52ce-4666-8d1f-ee6f031c97a1,2022-04-17,Día Mundial de la Hemofilia,No Oficial,Internacional
743140dc-00b4-428f-aaf4-765fdd7b21d7,2022-04-17,Día Mundial de la Lucha Campesina,No Oficial,Internacional
ac840bee-c17e-4358-ba5b-977ebeb4ed88,2022-04-17,Día de los Padrinos y las Madrinas,Popular,Internacional
63156964-ddbb-4d14-90cb-89c543fb3c25,2022-04-17,Día de Apreciación de los Murciélagos,No Oficial,Internacional
3325a778-206f-40a7-8be2-ecd6d0bc3e7a,2022-04-17,Día Europeo de la Información Juvenil,No Oficial,Internacional
738ca05f-9c72-4c8a-b431-710cacd2fb46,2022-04-18,Día Internacional de los Monumentos y Sitios,Oficial,Internacional
5ef3f93b-920b-4f16-8ee2-73adfba696cb,2022-04-18,Día Europeo de los Derechos de los Pacientes,No Oficial,Internacional
09e6a028-673c-48fc-98d9-312ce4d02a58,2022-04-18,Día Mundial del Radioaficionado,No Oficial,Internacional
27d0410b-c1e4-4791-b20c-637795876b57,2022-04-19,Día Mundial de Los Simpson,Popular,Internacional
03afc373-6e33-4cad-8ffe-ca26c676ca8f,2022-04-19,Día Mundial de la Bicicleta (no oficial),No Oficial,Internacional
baa3007e-7276-494d-acd0-36884af6b3b9,2022-04-20,Día de la Lengua China,Oficial,Internacional
e013ffcc-8999-43e5-8691-c94bda3795fc,2022-04-20,Día Mundial de la Marihuana,No Oficial,Internacional
bb82de87-3d79-4842-a728-10536c4ab30d,2022-04-21,Día Mundial de la Creatividad y la Innovación,Oficial,Internacional
cfcd98db-82e3-485f-a51a-62b140af81d3,2022-04-22,Día Internacional de la Madre Tierra,Oficial,Internacional
f4344227-6e3f-4dec-a0ab-fcf526b11b61,2022-04-22,Día Mundial de las Tiendas de Discos,No Oficial,Internacional
add9b405-9567-46f4-a8d1-b86a7a356b23,2022-04-23,Día Mundial del Libro y de los Derechos de Autor,Oficial,Internacional
550e3e60-b0e7-456c-a1ec-97a3b974c8b4,2022-04-23,Día de la Lengua Inglesa,Oficial,Internacional
46f618f5-057c-4d19-910a-6d1f19db6395,2022-04-23,Día de la Lengua Española,Oficial,Internacional
6bd66f00-b742-4323-aaf3-ac2088dfd6d4,2022-04-24,Día Mundial de la Meningitis,No Oficial,Internacional
4ae6a1d2-951c-4bc8-8c5b-d3bc10aad78d,2022-04-24,Día internacional del Multilateralismo y la Diplomacia para la Paz,Oficial,Internacional
33d2f546-11a3-4468-8f95-0494959a0c6a,2022-04-24,Día Internacional del Animal de Laboratorio,No Oficial,Internacional
70c9a886-95ce-4a7b-9911-498057e4fce3,2022-04-24,Día Mundial del Matrimonio,No Oficial,Internacional
df789440-6355-4db2-9279-266c54dc1a54,2022-04-24,Pascua Ortodoxa,Religioso,Religioso
2347c0d6-fd89-421b-a098-ca7b6831164c,2022-04-25,Día Mundial del Paludismo,Oficial,Internacional
94bc8eea-b30b-4df2-bd35-2dfedadc99d1,2022-04-25,Día Mundial de los Pingüinos,No Oficial,Internacional
751e38cf-1aa8-48da-9231-207f905029cf,2022-04-25,Día Internacional del Delegado,Oficial,Internacional
68792a98-2647-47bc-b903-07052be63588,2022-04-25,Día Internacional del ADN,No Oficial,Internacional
6ccc1f57-8cfb-41bd-8049-1d57628532a4,2022-04-26,Día Mundial de la Propiedad Intelectual,Oficial,Internacional
ca18e2a4-cbee-47de-a1da-e86836c124ee,2022-04-26,Día Internacional en Recuerdo del Desastre de Chernóbyl,Oficial,Internacional
f0766dbc-2e87-458b-a310-461424525121,2022-04-26,Día de la Visibilidad Lésbica,No Oficial,Internacional
53ad16d7-0570-4788-bddb-8c71b2de6cd5,2022-04-26,Día Internacional del Pene,Alternativo,Alternativo
be32dde8-2c1e-4657-802b-cc4015cf8fdb,2022-04-27,Día Internacional del Diseño Gráfico,No Oficial,Internacional
0dbe49af-0b12-4e22-9540-7626ead39775,2022-04-27,Día Internacional del Perro Guía,No Oficial,Internacional
57e862a5-5b39-424a-9477-161366b63131,2022-04-27,Día Internacional de Concienciación sobre el Ruido,Oficial,Internacional
842e1583-c11d-4cb8-a6fa-91a5df2c8b79,2022-04-27,Día del Código Morse,No Oficial,Internacional
c6e18222-d6ea-4695-a0ec-f3e23847c4db,2022-04-27,Día Mundial del Tapir,No Oficial,Internacional
b04ccc34-f9fa-4bcb-9f1c-49ff6d75e99b,2022-04-27,Día del Denim,Alternativo,Alternativo
535b7df5-9a5b-4375-a6d3-d5797f42d504,2022-04-28,Día Internacional de las Niñas en las TIC,Oficial,Internacional
136d9934-2532-4be0-95d1-f7285224caca,2022-04-28,Día Mundial de la Seguridad y la Salud en el Trabajo,Oficial,Internacional
ce5e38b9-84e9-4164-b288-e2c473d13526,2022-04-28,Día Mundial sin ascensores,Alternativo,Alternativo
8ec02886-be7e-43f6-aa61-d485b295e1a0,2022-04-29,Día Internacional de la Danza,Oficial,Internacional
16b9ebd3-f912-46a1-8627-18835e6684c4,2022-04-29,Día Internacional de la Inmunología,No Oficial,Internacional
6be281ee-513b-4e51-8535-f5b0820f2e12,2022-04-29,Día Europeo de la Solidaridad y Cooperación entre Generaciones,No Oficial,Internacional
d3a90e26-5614-407f-9788-56bc6aab4aae,2022-04-30,Día Internacional del Jazz,Oficial,Internacional
143b96f0-63e3-42a5-9bf2-e03d74e18e0c,2022-04-30,Día Internacional para la Conservación de los Anfibios,No Oficial,Internacional
c7ab1860-d496-479c-a6e5-21cd063b6367,2022-04-30,Día Mundial del Veterinario,No Oficial,Internacional
8c5464ed-9ff5-443c-865e-95e87f0e149e,2022-05-01,Día de la Madre,Popular,Internacional
059d2c4d-7848-4bf2-97c6-2f87fc0a7be3,2022-05-01,Día Internacional de los Trabajadores,Oficial,Internacional
a8af042b-8819-44f4-a437-1348066247e9,2022-05-01,Día Mundial del Amor,Popular,Internacional
5f7a210f-63d4-4edb-8e55-afbaa24d0bb8,2022-05-01,Día Mundial de la Risa,Popular,Internacional
973e308a-3032-4904-a7fa-889e9a67ae87,2022-05-01,Día Mundial de la Enfermedad de Lyme,No Oficial,Internacional
242ab755-113d-47c2-87be-b3e607b5f3b4,2022-05-01,Día Internacional de la Anemia de Fanconi,No Oficial,Internacional
5c785e52-de0f-4b94-b100-8ad6c23cbd44,2022-05-02,Día Internacional contra el Bullying o el Acoso Escolar,No Oficial,Internacional
5b970f1a-d04c-42e5-83cf-7f33ee96ad29,2022-05-02,Día Mundial del Atún,Oficial,Internacional
cee38694-2b92-40b2-b1cf-f92dcd5b6bf8,2022-05-03,Día Mundial de la Libertad de Prensa,Oficial,Internacional
ff758e51-3067-47fa-ab4d-c65dd0e33ce7,2022-05-03,Día Mundial del Asma,No Oficial,Internacional
40e32b67-5927-4b24-becc-2ab922b99ee0,2022-05-03,Día del Maestro (Estados Unidos),Nacional,Nacional
899b6118-b29c-4df6-b665-15bfc854450e,2022-05-04,Día Mundial de la Salud Mental Materna,No Oficial,Internacional
96c993c9-1472-45aa-989a-3c3490d41dd1,2022-05-04,Día Internacional de los Bomberos,No Oficial,Internacional
549b3a28-f661-4022-89fc-0ed421750f24,2022-05-04,Día de Star Wars,Popular,Internacional
cea16c3a-b352-41e8-93ea-6174c4eaf98e,2022-05-05,Día Internacional de la Matrona,Oficial,Internacional
173d174b-95b4-439d-bfd3-0be1c1c75664,2022-05-05,Día Mundial de la Contraseña,No Oficial,Internacional
6393d008-8127-4184-823c-d5a164f6b85b,2022-05-05,Día Mundial del Patrimonio Africano,Oficial,Internacional
841eca04-c3e4-4ad3-a12c-de22b83ccdf3,2022-05-05,Día Mundial de la Hipertensión Pulmonar,No Oficial,Internacional
6039a8d9-db30-4271-940e-d6e836708f42,2022-05-05,Día Mundial de la Higiene de Manos,Oficial,Internacional
ed08e896-83a8-4998-8e2d-4e746c1f8095,2022-05-05,Día Mundial de la Lengua Portuguesa,Oficial,Internacional
841d09a9-feb1-47cc-ab6e-8f5374456d8d,2022-05-06,Día Internacional sin Dietas,No Oficial,Internacional
803c462f-ef4e-4b86-be1d-911923ef22dd,2022-05-06,Día Mundial de la Filatelia,No Oficial,Internacional
7c3b58ca-2b43-40c9-a782-298a0bac78e5,2022-05-06,Día Internacional de la Osteogénesis Imperfecta,No Oficial,Internacional
cc9b30bc-5e23-42a2-8c89-19cb03039218,2022-05-06,Día Mundial del Acordeón,Alternativo,Alternativo
2cad882d-83bf-411f-8866-868e11ecfac9,2022-05-06,Día Internacional de la Tuba,Alternativo,Alternativo
81ee9852-e4b8-4035-bdfb-cae76ce1e9dd,2022-05-07,Día Mundial de la Astronomía,No Oficial,Internacional
89729dfa-78b3-41fa-99fd-05ba65ff6f88,2022-05-07,Día Mundial de la Espondilitis Anquilosante,No Oficial,Internacional
e88b312c-1a6a-4c89-b24e-890ea18c4436,2022-05-07,Día Internacional del Cervecero Artesanal,Alternativo,Alternativo
00a3f5d6-30b1-4a74-b9e4-fb2662556335,2022-05-07,Día Internacional de Lucha por la Liberación de la Marihuana,Alternativo,Alternativo
6f6c4d71-1930-47d1-94ec-d2d53b3707e7,2022-05-07,Día del Cómic Gratis,Alternativo,Alternativo
3ed94a80-ce71-4481-82c0-839fd5c9fa59,2022-05-07,Día Mundial de la Jardinería nudista,Alternativo,Alternativo
00d30fe2-9e87-40fc-8a5a-7457e04d93b6,2022-05-08,"Día de la Madre (Venezuela, Colombia, EEUU y otros países)",Popular,Internacional
8346d2a1-ad52-4d2f-817f-807a426720df,2022-05-08,Día Mundial de la Cruz Roja y de la Media Luna Roja,No Oficial,Internacional
8f919198-69f7-4c8f-a391-c7bde85d5346,2022-05-08,Jornadas de Recuerdo y Reconciliación en Honor de Quienes Perdieron la Vida en la Segunda Guerra Mundial,Oficial,Internacional
d96565e3-ddb7-40e4-b6d1-1bba6c03f03b,2022-05-08,Día Mundial del Cáncer de Ovario,No Oficial,Internacional
91b1a2b5-1dae-4d7c-994c-58807d6ea087,2022-05-08,Día Internacional de la Talasemia,No Oficial,Internacional
d071ab01-c5aa-482c-ae2a-f7fcb05f5459,2022-05-08,Día Mundial del Burro,Alternativo,Alternativo
e1cbf430-30f8-44e2-8edc-25947252d5bb,2022-05-08,Día del Nieto (Argentina),Nacional,Nacional
a053be62-8939-43d3-b1ed-298b69244a64,2022-05-09,Día de Europa,Oficial,Internacional
310cd965-8d18-4914-92a7-b5e08b423e70,2022-05-09,Día Mundial de los Calcetines Perdidos,Alternativo,Alternativo
b6ca674a-184b-492e-b91a-3fdc164b7668,2022-05-10,Día Mundial del Lupus,No Oficial,Internacional
9e1f7520-65e1-484d-9c12-e5ae23dbb827,2022-05-10,Día Internacional de los Arganes,Oficial,Internacional
e1200115-be78-4c26-8f3e-c1f1a45dd528,2022-05-11,Día Mundial de la Gestión de Instalaciones,No Oficial,Internacional
47cfdf75-b1eb-4423-bd5c-826667488c8a,2022-05-12,Día Internacional de la Sanidad Vegetal,Oficial,Internacional
e9e1ed2f-4793-40f5-9d3d-08738f0d7555,2022-05-12,Día Internacional de la Enfermera,No Oficial,Internacional
f16edfe7-8155-4a13-9b00-bf43d5ac37ca,2022-05-12,Día Europeo de las PYMEs,No Oficial,Internacional
9e412ab6-1f61-4de9-9210-3f681d7f9dde,2022-05-12,Día Mundial de la Fibromialgia y del Síndrome de la Fatiga Crónica,No Oficial,Internacional
8f72e0ac-44de-44d8-9361-304a16116af5,2022-05-12,Día Internacional de las Mujeres Matemáticas,No Oficial,Internacional
87173ded-beff-45b2-adcc-54555d33b333,2022-05-13,Día del Niño Hospitalizado,No Oficial,Internacional
f28a60a4-0037-4e15-8f4f-6eb6222615ce,2022-05-13,Día Mundial del Entrenador de Fútbol,No Oficial,Internacional
d6f81e8b-2b0d-40ec-a560-a3d09ca5dd11,2022-05-13,Día Internacional del Hummus,Alternativo,Alternativo
8c90ca94-2e54-486e-aa43-f43220f78756,2022-05-14,Día Mundial de las Aves Migratorias,Oficial,Internacional
c15f58d2-6f7c-43af-b896-5ca61d02b668,2022-05-14,Día Mundial del Comercio Justo,No Oficial,Internacional
a25bf2c0-2a9a-4daa-8635-dca6fd83c972,2022-05-15,Día Internacional de las Familias,Oficial,Internacional
491cc0ae-756b-4551-b594-efa2eacb7801,2022-05-15,Día Internacional de la Objeción de Conciencia,No Oficial,Internacional
768b519d-6ff4-4460-9c62-cf00af6e2691,2022-05-15,Día Internacional del Síndrome de Ehlers-Danlos,No Oficial,Internacional
dfdccd60-69a3-47ff-a31a-7239dca1c5b4,2022-05-15,Día Internacional de la Esclerosis Tuberosa,No Oficial,Internacional
b6c81cde-dab8-477b-be90-cc328caba137,2022-05-15,Día Mundial de la Repostería,Alternativo,Alternativo
65c34780-5407-4863-9637-558c792ed406,2022-05-15,Día Nacional del Pisco (Chile),Nacional,Nacional
1c7fe8bc-f3f1-43b5-a010-18c075a49db4,2022-05-16,Día Mundial de la Luz,Oficial,Internacional
d61df4cb-add9-4b78-b507-bdbe8304a599,2022-05-16,Día Internacional de la Convivencia en Paz,Oficial,Internacional
5cb6806d-e2f7-4ed4-a237-80758c274875,2022-05-16,Día de Vesak,Oficial,Internacional
784fbbf0-c405-4d50-8dd4-eddfe20833a6,2022-05-16,Día Mundial del Heavy Metal,No Oficial,Internacional
a7936d9b-b646-4151-8e27-b9a8700952f7,2022-05-16,Día Internacional de los Celíacos,No Oficial,Internacional
777b7367-ca97-4de4-8db8-20898a456b23,2022-05-16,Día Mundial del Angioedema Hereditario,No Oficial,Internacional
fe749eb1-d6c4-40ba-914a-8e0fded194e3,2022-05-16,Día Mundial de Concienciación sobre los Defectos Congénitos de la Glicosilación,No Oficial,Internacional
96195ded-65cb-424f-b969-43eb5e12c712,2022-05-17,Día Mundial de Internet,No Oficial,Internacional
3f361b98-b00f-4429-a3cc-dcfa1c6257aa,2022-05-17,"Día Internacional contra la Homofobia, la Transfobia y la Bifobia",No Oficial,Internacional
9aa9b2f1-f53f-4237-b5d3-541b1aadb1de,2022-05-17,Día Mundial del Reciclaje,Oficial,Internacional
14c8687d-165c-4dbc-9d9f-4162ef06e93e,2022-05-17,Día Mundial de las Telecomunicaciones y la Sociedad de la Información,Oficial,Internacional
f0710f98-9e28-495b-8127-b1558f300552,2022-05-17,Día Mundial de la Hipertensión Arterial,Oficial,Internacional
582ded16-dbfb-4507-bf9e-957658e25d88,2022-05-17,Día Mundial del Horticultor,No Oficial,Internacional
71c93649-bf28-40f4-84fe-2588a1be0988,2022-05-17,Día Mundial del Pinto Grigio,Alternativo,Alternativo
4bb82fa8-b1fa-43d9-ab15-c61983434e0f,2022-05-18,Día Internacional de los Museos,No Oficial,Internacional
d7272750-6d00-44c1-93fd-24d656d7a21e,2022-05-18,Día Internacional de la Fascinación por las Plantas,Alternativo,Alternativo
eac4f812-26d3-495e-b2ff-b52e35a84608,2022-05-19,Día Mundial del Médico de Familia,No Oficial,Internacional
69405b90-2d9a-411c-af35-54f4920fa83b,2022-05-19,Día Mundial de la Enfermedad Inflamatoria Intestinal,No Oficial,Internacional
7b7e1526-f716-4737-97cd-969ed5aef864,2022-05-19,Día Mundial de la Donación de Leche Materna,No Oficial,Internacional
a27b4182-0eea-4b87-8973-d45f64cd8b0d,2022-05-20,Día Mundial de las Abejas,Oficial,Internacional
0547cfde-9477-431a-9a27-93a0abc58e58,2022-05-20,Día Internacional de los Ensayos Clínicos,No Oficial,Internacional
ba32d703-9940-49ed-9434-1ff7ba472656,2022-05-20,Día Mundial de la Metrología,No Oficial,Internacional
10e90aa6-1a9b-48b5-966f-3334f2a059c0,2022-05-20,Día Internacional de la Enfermedad de Behçet,No Oficial,Internacional
cf3e48e8-b224-4c95-8d22-d6a7d9e96120,2022-05-20,Día Internacional del Síndrome de Williams,No Oficial,Internacional
84357d70-c655-4234-ae41-a0cb352c23bb,2022-05-20,Día de ir en bicicleta al trabajo,Alternativo,Alternativo
592921fc-0354-4f45-820a-36579f0a2467,2022-05-21,Día Internacional del Té,Oficial,Internacional
5bd572bc-ab89-4873-ac3e-f016a048f71c,2022-05-21,Día Mundial de la Diversidad Cultural para el Diálogo y el Desarrollo,Oficial,Internacional
b4bae0bb-2588-450a-865b-3746c7a072d5,2022-05-21,Día Europeo de la Red Natura 2000,Oficial,Internacional
a2d12dd1-50ac-478e-86dd-b6a62c2260fd,2022-05-21,Día Europeo contra la Obesidad,No Oficial,Internacional
61b40016-a0ab-46c0-ab23-0fd671b65711,2022-05-21,Día Mundial del Whisky,No Oficial,Internacional
4f9766c8-677c-43d4-80c0-9e515341ae85,2022-05-21,Día Internacional del Asistente Virtual,Alternativo,Alternativo
ffb8a476-0c2e-495e-8b6e-a09d5f7af115,2022-05-22,Día Internacional de la Diversidad Biológica,Oficial,Internacional
d94624ca-27ca-4d76-b28a-5960e6dce73e,2022-05-22,Día Internacional del Síndrome 22q11,No Oficial,Internacional
7de79c95-92ae-4699-a596-37fd3003d1bc,2022-05-22,Día Mundial del Pac-Man,Alternativo,Alternativo
2377f1af-61ab-4e52-b593-541343a02409,2022-05-22,Día Mundial del Gótico,Alternativo,Alternativo
bd5f7208-9b87-45cf-a13b-47a2e6de0c1b,2022-05-23,Día Internacional para la Erradicación de la Fístula Obstétrica,Oficial,Internacional
aa40a9fe-d59d-4d19-bd11-3926e1213dc6,2022-05-23,Día Mundial contra el Melanoma,No Oficial,Internacional
d79a1523-3e2d-4c9c-ac78-e7d639c6286e,2022-05-23,Día Internacional del Fútbol Femenino,No Oficial,Internacional
2bf21451-dc94-4f9d-a5bc-31ccaba84f34,2022-05-23,Día Mundial de la Tortuga,No Oficial,Internacional
54a0bac0-1f3e-41a1-b983-9b9edb1833ac,2022-05-24,Día Europeo de los Parques Naturales,No Oficial,Internacional
127fe8c1-4e6f-4725-8459-7ca9d0e0e745,2022-05-24,Día Internacional de las Mujeres por la Paz y el Desarme,No Oficial,Internacional
614e93b1-0729-49ce-baa6-22e474b65b07,2022-05-25,Día de África,No Oficial,Internacional
59b2ba75-bfcc-45c6-93f7-cd7a79effd59,2022-05-25,Día Internacional de las Manchas Cutáneas,No Oficial,Internacional
a20b6144-9fb2-4afa-bef5-8f2be06fa311,2022-05-25,Día del Orgullo Friki,No Oficial,Internacional
a27d9fb6-618c-4561-a099-09961d709c85,2022-05-25,Día Mundial de la Tiroides,No Oficial,Internacional
0c8a88be-a6cb-4358-8a66-b2fff4f0cc49,2022-05-25,Día Mundial de la Nutria,No Oficial,Internacional
00ecfc2f-d9c3-4f7c-98e4-3a3ae67e47cb,2022-05-26,Día Mundial de Drácula,Alternativo,Alternativo
411b5c91-5b4a-4307-94a8-1dbb55f87e3a,2022-05-27,Día de Sensibilización de las Colagenopatías Tipo II,No Oficial,Internacional
609a0c23-4f3d-4bbf-a132-d07d1bcec116,2022-05-27,Día del Celiaco (España),Nacional,Nacional
11cdff68-3339-49bb-a5b9-4e36f5ed53eb,2022-05-28,Día Internacional del Juego,No Oficial,Internacional
bc022ba0-1106-45a5-b817-eaf17073c99f,2022-05-28,Día Internacional de Acción por la Salud de las Mujeres,No Oficial,Internacional
49578bec-aba9-494a-bef7-c36bcf0a7082,2022-05-28,Día Internacional del Síndrome de Treacher Collins,No Oficial,Internacional
ce733dc8-6d8e-4bb8-be6e-0db3e9a496a8,2022-05-28,Día Internacional de la Hamburguesa,No Oficial,Internacional
e907677f-2d9c-4497-9f17-662155a65e7a,2022-05-28,Día Mundial del Hambre,No Oficial,Internacional
dd9e8f17-143a-4b4f-8684-85a460e66d61,2022-05-28,Día Mundial del Cáncer de Sangre,No Oficial,Internacional
d8e0f12a-14e2-4442-886b-ee29a846d568,2022-05-28,Día Internacional de la Higiene Menstrual,No Oficial,Internacional
c471f22b-0242-498c-a21b-4e4b01da5c68,2022-05-28,Día Mundial del perro sin raza,No Oficial,Internacional
1e1db38d-8c47-47b4-9b93-d948e69ea3b4,2022-05-29,Día Internacional del Personal de Paz de las Naciones Unidas,Oficial,Internacional
38578f7b-88e2-4208-94e7-3a8af038241b,2022-05-29,Día Mundial de la Salud Digestiva,No Oficial,Internacional
07d9db7e-d787-4464-8931-668db80b858d,2022-05-29,Día Internacional del Everest,No Oficial,Internacional
544f165b-aa8a-4bff-840f-8166c66075db,2022-05-30,Día Mundial de la Esclerosis Múltiple,No Oficial,Internacional
4e4aa475-1a9f-4672-ac56-c90539fdb0c6,2022-05-30,Día Internacional del Síndrome Prader Willi,No Oficial,Internacional
48411e44-eef3-4fa1-817e-763de76ab823,2022-05-31,Día Mundial sin Tabaco,Oficial,Internacional
e636c897-fe30-4d91-9bbb-d200746d00dc,2022-05-31,Día Internacional del Tripulante de Cabina,No Oficial,Internacional
5743fe5d-a97d-4c30-afd4-a3015d0c0b59,2022-05-31,Día Mundial del Loro,No Oficial,Internacional
411da180-0a9a-448f-823a-2973f3eb7b08,2022-06-01,Día Mundial de las Madres y los Padres,Oficial,Internacional
b81fb796-5139-498d-aba9-731206616427,2022-06-01,Día Mundial de los Arrecifes,No Oficial,Internacional
75cee0d2-6698-4fdb-94aa-dcbd89cffcdf,2022-06-01,Día Mundial del Corredor,No Oficial,Internacional
96552826-626a-4f03-b639-499ff2f6cec2,2022-06-01,Día Mundial de la Leche,Oficial,Internacional
4008d3f9-0ecf-4e0c-9a5a-5fd9d07c2738,2022-06-01,Día Nacional del Donante de Órganos y Tejidos (España),Nacional,Nacional
b45fc620-19b7-48fe-90ca-81fb69b6b30f,2022-06-02,Día Mundial de Lucha contra la Miastenia Gravis,No Oficial,Internacional
e584ef1a-88b8-408d-b85b-417b1fcfb482,2022-06-03,Día Mundial de la Bicicleta,Oficial,Internacional
860d90c7-43a5-4433-9f33-d05ff54f26ad,2022-06-03,Día Internacional del Sommelier,No Oficial,Internacional
4aefd2fd-f668-4d0f-94dc-cfaa57b32a1a,2022-06-03,Día Mundial del Donut (Estados Unidos),Nacional,Nacional
b6e59eac-c0c8-4d28-9e3e-4bb3e291591c,2022-06-04,Día Internacional de los Niños Inocentes Víctimas de Agresión,Oficial,Internacional
6dea43f5-bb78-4b03-b506-9b9269ad3ce7,2022-06-04,Día Mundial de la Fertilidad,No Oficial,Internacional
f59a1430-8fc1-4d05-bd54-706da19e2570,2022-06-04,Día de la Cultura Afroperuana (Perú),Nacional,Nacional
f3ea9d29-fbef-4eb0-b168-910f44e5052a,2022-06-05,Día Mundial del Superviviente de Cáncer,No Oficial,Internacional
c8cdcf1e-33f9-447d-a685-78a85dadfa51,2022-06-05,Día Mundial del Medio Ambiente,Oficial,Internacional
f389306a-f1d0-4478-853d-3430652ba229,2022-06-05,Día Internacional de la Lucha Contra la Pesca Ilegal no declarada y no reglamentada,Oficial,Internacional
fc5e181c-7b72-4e29-91ec-6669d5754067,2022-06-05,Pentecostés,Religioso,Religioso
b8cb57f6-d7fd-47ee-af10-c4cec79a5463,2022-06-06,Día Mundial de los Pacientes Trasplantados,Oficial,Internacional
d7aae098-7100-4308-93af-2225e8b7f7f2,2022-06-06,Día de la Lengua Rusa,Oficial,Internacional
f694cbce-79c6-4123-a077-aea801f5cae5,2022-06-06,Día Mundial de Concienciación sobre la importancia del control de plagas,No Oficial,Internacional
0ad7a0ce-35d2-44f3-8a42-bc3cae25c14d,2022-06-06,Día Mundial de la Hidradenitis Supurativa,No Oficial,Internacional
8050146f-9260-4011-a2a3-fd89270af959,2022-06-06,Día Mundial del yo-yo,Alternativo,Alternativo
a93e13e3-404d-44a1-b868-01d5a3fab93f,2022-06-07,Día Mundial de la Inocuidad de los Alimentos,Oficial,Internacional
62820c88-caf8-4c9c-89f1-20dbb48acbb2,2022-06-07,Día Mundial de los Derechos del Nacimiento,No Oficial,Internacional
6a5b64db-4c48-4aee-b59a-1f738bc33685,2022-06-07,Día Mundial del Vencejo,No Oficial,Internacional
76eeb79f-9c3d-4e38-9e80-92f9cbdc1af4,2022-06-07,Día Mundial de Concienciación del Síndrome de Tourette,No Oficial,Internacional
188f7cd1-cc09-4f16-a8c5-099d725ce3fc,2022-06-07,Día Mundial del Parkour,Alternativo,Alternativo
357562ed-f3fc-4932-a34f-376c9c76c0ca,2022-06-08,Día Mundial de los Océanos,Oficial,Internacional
d661649a-1cb3-46ae-b73f-847ee7529ae0,2022-06-08,Día Mundial de Lucha contra la Falsificación y la Piratería,Oficial,Internacional
af4e72a9-df28-4c71-9673-af290d6fa0f4,2022-06-08,Día Internacional de los Tumores Cerebrales,No Oficial,Internacional
